Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
RJio,Indoor,4G,4,Satisfactory,18.60734601,73.78961149,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,12.9097751,77.5851492,Karnataka
Vodafone,Indoor,4G,4,Satisfactory,22.5748703,88.401656,West Bengal
Idea,Outdoor,4G,5,Satisfactory,-1,-1,NA
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97689153,75.81769109,Karnataka
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97689153,75.81769109,Karnataka
Airtel,Indoor,4G,5,Satisfactory,19.215876,72.8305452,Maharashtra
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97689153,75.81769109,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97689153,75.81769109,Karnataka
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
BSNL,Travelling,Unknown,5,Satisfactory,23.0005984,72.6094387,Gujarat
Airtel,Indoor,4G,5,Satisfactory,26.1270237,89.46063407,West Bengal
RJio,Outdoor,4G,1,Poor Voice Quality,20.90948431,70.36555192,Gujarat
Airtel,Indoor,Unknown,4,Satisfactory,17.75988303,83.22244245,Andhra Pradesh
MTNL,Indoor,4G,5,Satisfactory,18.9715618,72.8379674,Maharashtra
Airtel,Indoor,Unknown,4,Satisfactory,17.75988303,83.22244245,Andhra Pradesh
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,3G,1,Poor Voice Quality,18.7535368,73.85694659,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,28.68493202,77.28516893,NCT
Idea,Indoor,3G,1,Call Dropped,28.65427259,77.36478103,Uttar Pradesh
Airtel,Travelling,Unknown,4,Satisfactory,17.75988303,83.22244245,Andhra Pradesh
Idea,Indoor,3G,1,Poor Voice Quality,28.65427259,77.36478103,Uttar Pradesh
BSNL,Outdoor,Unknown,4,Satisfactory,19.94908167,85.81230667,Odisha
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,17.75988303,83.22244245,Andhra Pradesh
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,4G,5,Satisfactory,16.7720601,78.1362056,Telangana
RJio,Indoor,4G,4,Satisfactory,22.6715999,88.3369773,West Bengal
Airtel,Indoor,4G,1,Call Dropped,26.43028273,80.31630528,Uttar Pradesh
Airtel,Indoor,4G,1,Call Dropped,26.43028273,80.31630528,Uttar Pradesh
RJio,Outdoor,4G,1,Poor Voice Quality,20.90948431,70.36555192,Gujarat
Airtel,Indoor,Unknown,1,Call Dropped,26.43028273,80.31630528,Uttar Pradesh
Airtel,Indoor,4G,4,Satisfactory,28.89198894,76.60402617,Haryana
Airtel,Indoor,4G,4,Satisfactory,28.89198894,76.60402617,Haryana
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.6713449,88.3365474,West Bengal
RJio,Indoor,4G,3,Poor Voice Quality,17.351611,78.561282,Telangana
Airtel,Indoor,4G,4,Satisfactory,16.8840511,79.6918499,Telangana
Airtel,Outdoor,Unknown,4,Satisfactory,13.93673228,75.54815956,Karnataka
RJio,Indoor,4G,1,Poor Voice Quality,26.31213339,89.45082783,West Bengal
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Outdoor,4G,5,Satisfactory,12.88041239,77.69390317,Karnataka
Vodafone,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,17.75988303,83.22244245,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,31.6308114,74.8348078,Punjab
Idea,Indoor,4G,4,Satisfactory,31.6308114,74.8348078,Punjab
Vodafone,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,3,Satisfactory,22.06392751,75.39980921,Madhya Pradesh
Idea,Indoor,4G,4,Satisfactory,18.50399697,73.92800364,Maharashtra
Airtel,Indoor,4G,2,Poor Voice Quality,26.1272454,89.46051599,West Bengal
BSNL,Outdoor,Unknown,4,Satisfactory,19.94908167,85.81230667,Odisha
RJio,Indoor,4G,5,Satisfactory,19.8725914,75.5382088,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.2169678,72.8310538,Maharashtra
Airtel,Indoor,4G,3,Satisfactory,26.1272454,89.46051599,West Bengal
Airtel,Outdoor,4G,4,Satisfactory,13.4357114,79.95598287,Tamil Nadu
Airtel,Indoor,4G,3,Satisfactory,26.1272454,89.46051599,West Bengal
RJio,Outdoor,4G,4,Satisfactory,22.48058454,88.40525508,West Bengal
RJio,Outdoor,4G,4,Satisfactory,22.48058454,88.40525508,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.6713449,88.3365474,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.6713449,88.3365474,West Bengal
Idea,Indoor,Unknown,3,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,10.96416792,79.82554898,Pondicherry
BSNL,Indoor,Unknown,4,Satisfactory,23.578545,87.179085,West Bengal
RJio,Indoor,4G,5,Satisfactory,15.49076003,78.48536334,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,19.2064899,72.9859863,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,12.88041239,77.69390317,Karnataka
Vodafone,Indoor,Unknown,4,Satisfactory,26.78965667,80.89151,Uttar Pradesh
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,15.49076003,78.48536334,Andhra Pradesh
Airtel,Indoor,Unknown,1,Call Dropped,26.43028273,80.31630528,Uttar Pradesh
Vodafone,Outdoor,2G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,3G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,3G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,3G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,26.8625935,81.0181271,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,22.48058454,88.40525508,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.48058454,88.40525508,West Bengal
Vodafone,Outdoor,4G,1,Poor Voice Quality,26.2542577,71.55369386,Rajasthan
RJio,Indoor,4G,3,Satisfactory,22.063509,75.39978306,Madhya Pradesh
RJio,Indoor,Unknown,1,Call Dropped,20.91369937,70.36490423,Gujarat
Airtel,Indoor,4G,5,Satisfactory,26.86258879,81.01793565,Uttar Pradesh
Vodafone,Indoor,3G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,Unknown,4,Satisfactory,23.578545,87.179085,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.578545,87.179085,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.578545,87.179085,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.578545,87.179085,West Bengal
RJio,Indoor,4G,4,Satisfactory,18.51885547,73.85712987,Maharashtra
RJio,Indoor,4G,4,Satisfactory,18.51922261,73.85694368,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,23.578545,87.179085,West Bengal
Airtel,Outdoor,4G,4,Satisfactory,13.43568662,79.9558758,Tamil Nadu
BSNL,Indoor,Unknown,4,Satisfactory,23.578545,87.179085,West Bengal
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,Unknown,4,Satisfactory,23.578545,87.179085,West Bengal
Airtel,Indoor,4G,5,Satisfactory,19.215844,72.8305517,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,22.5666052,88.3544403,West Bengal
Vodafone,Travelling,2G,3,Poor Voice Quality,22.6688528,88.3762846,West Bengal
Vodafone,Outdoor,4G,5,Satisfactory,22.69608,88.3915475,West Bengal
Vodafone,Outdoor,2G,2,Poor Voice Quality,22.69608,88.3915475,West Bengal
Airtel,Indoor,4G,4,Satisfactory,13.43564376,79.95587579,Tamil Nadu
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28337785,72.86967052,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28337785,72.86967052,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,12.9098215,77.5851069,Karnataka
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28337785,72.86967052,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28337785,72.86967052,Maharashtra
BSNL,Travelling,3G,5,Satisfactory,-1,-1,NA
BSNL,Travelling,3G,5,Satisfactory,-1,-1,NA
BSNL,Travelling,3G,5,Satisfactory,-1,-1,NA
BSNL,Travelling,3G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,26.12721049,89.4605284,West Bengal
BSNL,Indoor,Unknown,5,Satisfactory,17.81862861,83.38373282,Andhra Pradesh
Airtel,Indoor,Unknown,5,Satisfactory,13.09520319,77.58217947,Karnataka
Airtel,Outdoor,Unknown,4,Satisfactory,10.96416792,79.82554898,Pondicherry
RJio,Indoor,4G,4,Satisfactory,18.47411503,73.91008565,Maharashtra
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,19.2158346,72.8305077,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.215876,72.8305452,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.215876,72.8305452,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.215876,72.8305452,Maharashtra
Airtel,Indoor,4G,3,Satisfactory,19.2160895,72.8305614,Maharashtra
Airtel,Indoor,4G,3,Poor Voice Quality,19.2169678,72.8310538,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.215876,72.8305452,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.215876,72.8305452,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,26.8625651,81.0179438,Uttar Pradesh
Vodafone,Indoor,4G,1,Call Dropped,28.556955,77.054152,Haryana
BSNL,Outdoor,Unknown,4,Satisfactory,17.3516005,78.5612564,Telangana
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28342531,72.86954309,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,17.3515634,78.5611879,Telangana
RJio,Outdoor,4G,4,Satisfactory,17.35164813,78.56129273,Telangana
RJio,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,1,Poor Voice Quality,24.9669119,86.7125552,Bihar
Airtel,Indoor,4G,4,Satisfactory,17.545515,78.488385,Telangana
Airtel,Indoor,4G,2,Poor Voice Quality,22.56327,88.40352333,West Bengal
RJio,Outdoor,4G,1,Poor Voice Quality,28.89743665,76.57788096,Haryana
Airtel,Indoor,4G,1,Poor Voice Quality,19.28323029,72.86994833,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,26.12682251,89.46076449,West Bengal
Airtel,Indoor,4G,5,Satisfactory,26.12682251,89.46076449,West Bengal
Vodafone,Outdoor,4G,1,Call Dropped,-1,-1,NA
Vodafone,Outdoor,4G,1,Call Dropped,-1,-1,NA
Vodafone,Indoor,Unknown,1,Call Dropped,-1,-1,NA
Airtel,Outdoor,4G,3,Poor Voice Quality,-1,-1,NA
BSNL,Indoor,3G,3,Poor Voice Quality,16.4382687,80.9942908,Andhra Pradesh
BSNL,Indoor,Unknown,5,Satisfactory,19.94908167,85.81230667,Odisha
BSNL,Indoor,Unknown,4,Satisfactory,19.94908167,85.81230667,Odisha
Airtel,Indoor,4G,4,Satisfactory,17.545515,78.488385,Telangana
Airtel,Indoor,4G,4,Satisfactory,17.545515,78.488385,Telangana
Airtel,Indoor,4G,4,Satisfactory,17.545515,78.488385,Telangana
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97689153,75.81769109,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,12.97689153,75.81769109,Karnataka
BSNL,Indoor,3G,4,Satisfactory,13.13810953,80.03746129,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.13810953,80.03746129,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.13810953,80.03746129,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.13810953,80.03746129,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.13810953,80.03746129,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.1373852,80.03747578,Tamil Nadu
BSNL,Indoor,3G,1,Poor Voice Quality,13.13831211,80.0375503,Tamil Nadu
RJio,Indoor,4G,3,Satisfactory,22.06341386,75.39996696,Madhya Pradesh
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Travelling,Unknown,3,Satisfactory,17.7599649,83.2221796,Andhra Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,26.31182858,89.45069889,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57865833,87.17894667,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.57530036,88.40158,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.57530036,88.40158,West Bengal
Airtel,Indoor,4G,5,Satisfactory,26.8625651,81.0179438,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,26.8625651,81.0179438,Uttar Pradesh
BSNL,Outdoor,3G,4,Satisfactory,13.12055587,80.13743963,Tamil Nadu
BSNL,Outdoor,3G,4,Satisfactory,13.12055587,80.13743963,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,26.8625651,81.0179438,Uttar Pradesh
Vodafone,Indoor,4G,5,Satisfactory,28.635875,77.17546667,NCT
Airtel,Indoor,4G,5,Satisfactory,26.8625651,81.0179438,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,22.48058454,88.40525508,West Bengal
RJio,Indoor,4G,3,Poor Voice Quality,18.60754782,73.78988801,Maharashtra
RJio,Indoor,4G,3,Satisfactory,18.60754693,73.78986486,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,12.88041239,77.69390317,Karnataka
RJio,Indoor,4G,3,Satisfactory,-1,-1,NA
RJio,Travelling,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.48058454,88.40525508,West Bengal
RJio,Travelling,4G,2,Poor Voice Quality,-1,-1,NA
RJio,Outdoor,4G,1,Poor Voice Quality,25.95555187,80.14710562,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,22.06352358,75.39965465,Madhya Pradesh
Vodafone,Indoor,Unknown,3,Satisfactory,-1,-1,NA
BSNL,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,3,Satisfactory,22.06353494,75.39966353,Madhya Pradesh
Airtel,Indoor,2G,3,Call Dropped,26.90020613,80.95765732,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,22.06345841,75.39970854,Madhya Pradesh
Airtel,Indoor,2G,4,Satisfactory,26.90020613,80.95765732,Uttar Pradesh
Airtel,Indoor,4G,4,Satisfactory,17.54429667,78.49163,Telangana
Airtel,Indoor,4G,5,Satisfactory,17.54453333,78.48976833,Telangana
RJio,Indoor,4G,4,Satisfactory,23.0198899,72.525126,Gujarat
Airtel,Indoor,4G,1,Poor Voice Quality,24.96450061,86.70030588,Bihar
BSNL,Indoor,Unknown,4,Satisfactory,23.57943833,87.18924833,West Bengal
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,1,Poor Voice Quality,24.96437446,86.70030516,Bihar
Airtel,Indoor,4G,3,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,4G,5,Satisfactory,22.6951353,88.3981178,West Bengal
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,2,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,2,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,24.96422589,86.7001158,Bihar
Airtel,Indoor,4G,2,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,2,Call Dropped,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,2G,5,Satisfactory,22.6951353,88.3981178,West Bengal
BSNL,Indoor,Unknown,5,Satisfactory,19.94908167,85.81230667,Odisha
Vodafone,Travelling,2G,5,Satisfactory,22.6951353,88.3981178,West Bengal
Vodafone,Travelling,2G,5,Satisfactory,22.6951353,88.3981178,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,26.31207151,89.45100164,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,19.94908167,85.81230667,Odisha
Airtel,Indoor,4G,5,Satisfactory,26.8625651,81.0179438,Uttar Pradesh
Airtel,Travelling,4G,1,Call Dropped,17.7599649,83.2221796,Andhra Pradesh
Vodafone,Outdoor,2G,5,Satisfactory,22.6603469,88.3820472,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,26.31207151,89.45100164,West Bengal
RJio,Outdoor,4G,4,Satisfactory,22.48054259,88.40555373,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,26.31207151,89.45100164,West Bengal
BSNL,Indoor,3G,3,Satisfactory,16.9390057,81.9552842,Andhra Pradesh
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,26.31207151,89.45100164,West Bengal
Idea,Indoor,4G,4,Satisfactory,24.08852833,88.25506,West Bengal
Idea,Indoor,4G,4,Satisfactory,24.08852833,88.25506,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,13.93665021,75.54826021,Karnataka
Airtel,Indoor,4G,5,Satisfactory,26.12736202,89.46060536,West Bengal
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,2G,5,Satisfactory,20.63433537,85.62647489,Odisha
Airtel,Indoor,4G,5,Satisfactory,26.12736202,89.46060536,West Bengal
RJio,Outdoor,4G,1,Call Dropped,28.88268459,76.62162564,Haryana
RJio,Indoor,4G,4,Satisfactory,18.47447185,73.9101867,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,26.12736202,89.46060536,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,26.31207151,89.45100164,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57943833,87.18924833,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57943833,87.18924833,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57943833,87.18924833,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57943833,87.18924833,West Bengal
RJio,Outdoor,4G,1,Call Dropped,25.95558542,80.14726752,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,26.12736202,89.46060536,West Bengal
Airtel,Indoor,4G,5,Satisfactory,26.12736202,89.46060536,West Bengal
Vodafone,Indoor,4G,1,Poor Voice Quality,19.2835103,72.8697443,Maharashtra
Idea,Indoor,4G,4,Satisfactory,18.5040525,73.9277344,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,26.12736202,89.46060536,West Bengal
Vodafone,Indoor,4G,1,Poor Voice Quality,19.2835103,72.8697443,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.2158478,72.8305821,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,22.57530036,88.40158,West Bengal
Idea,Indoor,Unknown,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,4G,1,Poor Voice Quality,19.2835103,72.8697443,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,26.8625651,81.0179438,Uttar Pradesh
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,26.8625651,81.0179438,Uttar Pradesh
BSNL,Indoor,4G,5,Satisfactory,16.7727247,78.1368444,Telangana
RJio,Indoor,4G,4,Satisfactory,26.8900277,75.8084287,Rajasthan
RJio,Indoor,4G,3,Satisfactory,22.06369554,75.39958013,Madhya Pradesh
RJio,Outdoor,4G,1,Poor Voice Quality,20.9143151,70.3630375,Gujarat
Airtel,Travelling,Unknown,1,Call Dropped,17.7599649,83.2221796,Andhra Pradesh
Idea,Indoor,4G,1,Call Dropped,18.50780308,73.95539057,Maharashtra
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Outdoor,4G,1,Poor Voice Quality,20.9139585,70.3630375,Gujarat
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,3,Poor Voice Quality,29.48050784,77.69216099,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,29.4803848,77.69233701,Uttar Pradesh
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
RJio,Travelling,4G,2,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,2G,5,Satisfactory,22.6603469,88.3820472,West Bengal
Vodafone,Indoor,2G,5,Satisfactory,22.6951353,88.3981178,West Bengal
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,26.12736202,89.46060536,West Bengal
Vodafone,Indoor,Unknown,1,Call Dropped,19.2064496,72.9860085,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,26.12736202,89.46060536,West Bengal
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,3,Poor Voice Quality,18.49941221,73.84195977,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.21584708,72.83057705,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,17.48782252,78.31450774,Telangana
Airtel,Indoor,4G,5,Satisfactory,17.48782252,78.31450774,Telangana
Airtel,Indoor,4G,5,Satisfactory,26.12776605,89.45977072,West Bengal
Idea,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,15.5127138,80.0344193,Andhra Pradesh
RJio,Outdoor,4G,5,Satisfactory,15.5126756,80.0345788,Andhra Pradesh
RJio,Indoor,4G,1,Call Dropped,20.9149373,70.3652693,Gujarat
RJio,Indoor,4G,3,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,22.35715969,82.61962465,Chhattisgarh
Idea,Indoor,4G,4,Satisfactory,31.6308048,74.8348432,Punjab
Idea,Indoor,4G,5,Satisfactory,31.6306431,74.8347447,Punjab
RJio,Indoor,4G,4,Satisfactory,22.35715969,82.61962465,Chhattisgarh
Airtel,Indoor,4G,5,Satisfactory,26.86260176,81.01803973,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,22.67148296,88.33675696,West Bengal
MTNL,Indoor,Unknown,2,Call Dropped,18.971582,72.8379679,Maharashtra
RJio,Indoor,4G,3,Satisfactory,22.06353921,75.39983737,Madhya Pradesh
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,3,Poor Voice Quality,13.11307189,80.23412927,Tamil Nadu
Idea,Indoor,Unknown,1,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,18.5747261,73.7694582,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,22.57530036,88.40158,West Bengal
Airtel,Indoor,4G,4,Satisfactory,22.56304167,88.40295333,West Bengal
Airtel,Indoor,4G,2,Poor Voice Quality,22.56304167,88.40295333,West Bengal
Airtel,Indoor,4G,4,Satisfactory,22.56304167,88.40295333,West Bengal
Idea,Indoor,Unknown,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,1,Call Dropped,20.9114595,70.3660133,Gujarat
Airtel,Indoor,4G,5,Satisfactory,19.21584708,72.83057705,Maharashtra
RJio,Outdoor,4G,1,Poor Voice Quality,28.88268459,76.62162564,Haryana
RJio,Indoor,4G,1,Poor Voice Quality,26.3117676,89.4508082,West Bengal
BSNL,Indoor,3G,4,Satisfactory,13.14014421,80.09453429,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.14014421,80.09453429,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.14014421,80.09453429,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.14014421,80.09453429,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,13.14014421,80.09453429,Tamil Nadu
BSNL,Indoor,3G,1,Poor Voice Quality,13.14014421,80.09453429,Tamil Nadu
BSNL,Indoor,2G,5,Satisfactory,17.33385104,78.426692,Telangana
BSNL,Indoor,3G,5,Satisfactory,17.4340649,78.4003232,Telangana
BSNL,Outdoor,2G,5,Satisfactory,17.31834133,78.43686853,Telangana
Airtel,Indoor,4G,5,Satisfactory,26.12728093,89.4605794,West Bengal
Airtel,Indoor,4G,5,Satisfactory,19.21584708,72.83057705,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,12.9140794,77.58564,Karnataka
Airtel,Indoor,4G,5,Satisfactory,26.12728093,89.4605794,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,28.88268459,76.62162564,Haryana
Airtel,Indoor,Unknown,4,Satisfactory,17.7599649,83.2221796,Andhra Pradesh
RJio,Indoor,4G,5,Satisfactory,22.59281242,88.29768622,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.59283385,88.29750651,West Bengal
BSNL,Indoor,Unknown,5,Satisfactory,17.81856586,83.3839365,Andhra Pradesh
Idea,Indoor,4G,1,Poor Voice Quality,24.08856667,88.25476833,West Bengal
BSNL,Indoor,Unknown,5,Satisfactory,17.81856586,83.3839365,Andhra Pradesh
MTNL,Indoor,Unknown,5,Satisfactory,18.9710613,72.8376803,Maharashtra
Vodafone,Outdoor,4G,5,Satisfactory,22.5666021,88.3541368,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.80880745,86.19004523,Jharkhand
Airtel,Indoor,4G,4,Satisfactory,17.54556167,78.48827167,Telangana
Airtel,Indoor,4G,5,Satisfactory,17.54549833,78.488205,Telangana
Airtel,Indoor,4G,4,Satisfactory,17.54556167,78.48827167,Telangana
Airtel,Indoor,4G,5,Satisfactory,17.54549833,78.488205,Telangana
Airtel,Indoor,4G,4,Satisfactory,17.54547333,78.48819,Telangana
Airtel,Indoor,4G,1,Poor Voice Quality,13.07226814,77.65050464,Karnataka
